gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SELPLG,341.4723566481732,-1.6804824841892871,0.11786840316081432,-14.375938178863688,7.327038437315591e-47,1.0300149110521747e-45
SELRC1,617.7577625704386,0.6533319512840495,0.08302055320242105,7.920144035060413,2.3723560403776893e-15,1.2036218146033864e-14
SELT,1951.8444268454987,0.0896317026220997,0.05087422108529929,1.7663998516933748,0.07732878997120739,0.11823144325761188
SEMA3A,47.274513767707745,1.018970701834096,0.27062885576318957,4.007307566438538,6.141486407693936e-05,0.00015175024606298355
SEMA3B,2203.618510407456,-2.7478626749039625,0.07435105687327664,-37.01897362947127,5.671044345208448e-300,7.3369136216134295e-298
SEMA3C,21.385834475151213,4.602261924044615,0.6391808040083887,7.369822779335089,1.7085500920574434e-13,7.802975599688711e-13
SEMA3E,8.690892891926321,0.015041966420335414,0.48829010893538993,0.036647220965266514,0.970766291911848,0.9788643849516047
SEMA3F,43.636449619962846,-0.020463308928997646,0.27231144992529877,-0.08215751416324185,0.9345214579680072,0.9531117413284598
SEMA3G,25.232881181679996,-3.4356146205518225,0.5468704116969051,-6.524034839007702,6.844080107820738e-11,2.701095485832017e-10
SEMA4A,5.377859662389844,0.20675529021622704,0.611259383375616,0.5456887520486946,0.5852799049944344,0.6647862883410431
SEMA4B,622.496100112826,0.2530847576790436,0.08020655703940913,3.1735288999768385,0.001505979082121222,0.0031468786876880047
SEMA4C,634.7363772095109,-0.4991277453941495,0.08790290394385453,-5.725760534113616,1.0297138429563351e-08,3.5209707287542657e-08
SEMA4D,716.2987125739655,-0.13323096183513017,0.08801178854745124,-1.5292525536713153,0.12620184682561653,0.18268379225806028
SEMA4F,1619.6444134517117,-0.8371397905753584,0.058230281102211526,-14.417677829538004,4.00595400887875e-47,5.674815944143037e-46
SEMA4G,145.70018890550557,-0.4037750911284247,0.1690412083396383,-2.4567327285091904,0.014020695446204197,0.025198905642407367
SEMA5A,52.67558271296047,-7.313971091104799,1.2841884336962726,-5.450469495658749,5.023701946075608e-08,1.637970156074268e-07
SEMA5B,1.1165746011182207,0.014369782213800869,0.7866153094297974,0.046064502702163064,0.9632588386990528,0.9728344434260118
SEMA6A,8.609474765633735,0.02954671660445717,0.47339326721177893,0.07762432293082698,0.9381268938539967,0.9556206022828151
SEMA6B,1184.3750150556612,-0.2454141442834255,0.0837560309680363,-2.9367060081716927,0.003317184132328778,0.006613600918777338
SEMA6C,66.37758687950912,-1.6773516750961102,0.2705869095011038,-6.462635876230334,1.0289468118532352e-10,4.018716793464522e-10
SEMA6D,1.402879293429346,0.1255682248612187,0.8456204789009347,1.0827079253693643,0.27893808511648266,0.36015688121785755
SEMA7A,765.083981003751,1.7559925037145494,0.08211070423258222,21.46867026646387,3.0563883663518286e-102,1.0723260878556414e-100
SENP1,4227.8600504964525,-0.9401080756878799,0.041196816275024084,-22.90031252392956,4.6129805260947596e-116,1.8955572583654894e-114
