gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSPAN4,6430.553113616075,0.16973657091738148,0.039836683007480465,4.323386533490481,1.5365217993662295e-05,8.30915186647563e-05
TSPAN5,759.5129263277267,0.6966889280626363,0.07127702641135752,9.97525097344075,1.956063013595954e-23,6.631904078270109e-22
TSPAN6,753.4584376887655,0.3952944284145573,0.0765086392592206,5.381797213952814,7.374581591594122e-08,5.829395565256052e-07
TSPAN7,8.489031158996909,-0.004086244127212795,0.25134428871000436,-0.06799706961690707,0.9457879669941538,0.9707475573044306
TSPAN9,1834.280909631107,0.026259631685247233,0.05427087741561274,0.49570885702936085,0.6200998372371159,0.7467486695572864
TSPEAR,9.50230365401074,-0.05616151736981367,0.24473890707471535,-0.5950809132852914,0.5517893863512946,0.6896704014693693
TSPO,4935.30221602331,-0.13918898093097276,0.058646954184123266,-2.4586527421824713,0.013945943876057281,0.03710986874099802
TSPY26P,22.883265980891803,0.2595410562003167,0.303814193519153,1.651702059846281,0.09859530256692528,0.190426295830807
TSPYL1,972.6891400377101,0.014513725329089162,0.07170133427785237,0.21184035771286652,0.8322315820718963,0.8985602771540948
TSPYL2,486.7224946439467,0.10370343930120063,0.09580320681571784,1.1599801517358115,0.24605688727310826,0.3871573056811336
TSPYL4,429.0964239008642,0.3019849753204953,0.09162187662172758,3.5199230814277866,0.00043167196531632385,0.0017387282983144078
TSR1,4404.894757870089,-0.19454849806873645,0.0410662628071173,-4.8123715944282495,1.4914970114914183e-06,9.640027928396254e-06
TSR2,1402.3213633468456,-0.13443923012586292,0.06635107642140935,-2.113082172012157,0.03459373531194329,0.08007181595800944
TSR3,745.7697678277428,0.12815875745419011,0.08092763155395334,1.6547634392232433,0.09797249291824654,0.18948152276202546
TSSC1,826.9730320021474,0.058473213745169415,0.07294246659450755,0.8343070150108557,0.4041079998217645,0.5556752217616151
TSSC4,733.0737094869908,0.03611203525200451,0.07848858921538149,0.4811002221799991,0.630445270183426,0.7545410508618456
TSSK2,11.036143955547718,0.1619793861862981,0.2928358382608628,1.4151183241482475,0.15703380642094916,0.2739178218254248
TSSK3,11.04360775363363,0.07845710042730872,0.2487209664690519,0.7770876756432439,0.43710704465846595,0.587834911485163
TSSK4,18.72575774719025,0.023459528992871927,0.22440426301717004,0.20751531322606995,0.8356074347276455,0.9009300760218549
TSSK6,19.090260580237914,-0.04037453616616025,0.2197088588106559,-0.34278839020787866,0.7317576606540644,0.8280723026818161
TST,1261.1022219273264,-0.0452362925491807,0.068058410126191,-0.6897493538366739,0.49035182315472947,0.6361276854035236
TSTA3,706.7776889002961,0.022798715517799214,0.0839750165055826,0.28578589010490674,0.7750421156899459,0.8598347443662253
TSTD1,762.1044003692618,-0.035020846480795245,0.09949252666324013,-0.3827959736274247,0.7018710471103198,0.8075529952587641
TSTD2,697.7547018283383,0.11199662729512543,0.06912495060560142,1.684446994247849,0.09209531518061277,0.180215625540381
TSTD3,35.13316086758884,-0.12794885650237658,0.21797349841221406,-0.9447620411300546,0.34478037507272474,0.4962800857991892
TTBK1,7.664493835380297,-0.06826406714375342,0.25073067785985403,-0.7491607792371884,0.45376030536520284,0.6028411439789219
TTBK2,293.9207098253275,-0.0839273741400814,0.10163393578408216,-0.8892302336089661,0.37387935741162903,0.5257441486150627
TTC1,1529.9714148692194,-0.10994833448487652,0.05588357648467578,-2.018561748503493,0.043532790139596655,0.09736661336829908
TTC12,282.726493129261,-0.2525802050066135,0.1100907543408534,-2.5352450875714827,0.01123686777341025,0.03090832271500992
TTC13,731.6002054650321,0.15127126530199858,0.07005201726919956,2.2508566521627884,0.02439461800782548,0.059705922087867916
TTC14,1344.503872952677,0.27768000612397126,0.06483020774827404,4.431446873345389,9.360287656482178e-06,5.264444511016807e-05
TTC17,766.613957576657,-0.03475815340768767,0.06897418889977698,-0.5101842907978398,0.609922356723484,0.7390528378105398
TTC18,20.452589264072547,0.11902894203166148,0.2419644497150073,0.9457893940336994,0.34425601619649426,0.495726119488632
TTC19,3284.3267180712337,0.041481495866178796,0.0479904220623479,0.8684071931296159,0.3851714584415986,0.537052319516132
TTC21A,49.441723304789235,0.15797185699823826,0.22223322819937905,1.121929607070956,0.26189237102943475,0.4054872846793472
TTC21B,718.6468626482742,-0.08357225774324173,0.07158168687493992,-1.2177325920707263,0.2233256074243567,0.3598869780316457
TTC22,21.867838534080313,0.3998912605909749,0.47786057040243185,2.109743444891689,0.034880460189532746,0.0805800114228933
TTC23,1361.027180114301,-0.12083912551452708,0.08707863936776677,-1.4816729119672918,0.138427348071215,0.24837930516781745
TTC23L,1.3011415471065657,-0.02568309635458229,0.25772086583353687,-0.710579889196143,0.4773446089990526,
TTC25,29.693403078391505,-0.036848095390868175,0.2154158890579842,-0.3089301738813636,0.7573746432919636,0.8465637237905431
TTC26,754.0751148107679,-0.12065058284479488,0.07724451479316394,-1.6422744651744003,0.1005331364870602,0.19342446438905694
TTC27,1332.8800684242792,-0.15480366314180105,0.07187313521797237,-2.2498094792254353,0.02446104202869601,0.05985164911822137
TTC28,5.76346715256034,0.018574582383491446,0.24491102438135096,0.23162051071202425,0.8168327754373591,0.8881809082415949
TTC28-AS1,106.70811642914,-0.149394663425226,0.16194349244287157,-1.1693592884078385,0.24225890518971627,0.38199068702242595
TTC29,58.76379626899572,-0.5433582337438024,0.24401818443950032,-2.9307419440346005,0.0033815355630374628,0.010842604572601207
TTC3,6571.652780885471,-0.11981105564760058,0.041148057909488146,-2.994166080137234,0.0027519610233546934,0.009060499075414776
TTC30A,143.85671488669595,0.3025717709053999,0.14923448372442474,2.3997085788685957,0.016408128893305063,0.042536764996673165
TTC30B,87.08918414365053,0.2590380746108619,0.19555177943315732,1.7763885820216347,0.07566889174756197,0.15360302429974965
TTC31,1316.9198673598828,0.18404601755320113,0.06419137012503237,2.9653700934092395,0.003023189953437443,0.009839246768324365
TTC32,126.25350046873223,-0.08997733608927425,0.14356961033044008,-0.7524980007261732,0.4517516317129947,0.6011534512112513
TTC33,222.7877843334199,0.0365312561836137,0.11913067859130703,0.3433074682746117,0.7313671629905192,0.8277505278664831
TTC36,2.6200225152999352,0.03402567364405769,0.2560941014802331,0.6587002246556634,0.5100882886998548,0.6538991410950957
TTC37,2253.0580718739793,-0.12458241578848549,0.05046223287897277,-2.5258300530678857,0.011542530261654799,0.03157644307327982
TTC38,271.27141121271853,-0.06490611313024174,0.10581641916800198,-0.6739471995635297,0.5003448828443215,0.6445344670719451
TTC39A,50.97046034416704,-0.725052972157271,0.25911743496264383,-3.4992845436772417,0.0004665084554480175,0.0018665125374980197
TTC39B,441.96400874323206,-0.7340520404923268,0.1620839923129552,-4.986868863327287,6.136568683199604e-07,4.210555441406996e-06
TTC39C,656.6230828371156,0.049646861607577246,0.07744842476687039,0.6728066400212294,0.5010703128767775,0.6453623420287573
TTC3P1,19.720963732757774,0.739027820037585,0.4692812436523873,2.7110565990217665,0.006706917672695586,0.019721170441810022
TTC4,697.8357094473478,-0.17302473718759892,0.0703159478323807,-2.5643936355044086,0.010335625257909847,0.02876016570256511
TTC5,174.49304690062132,-0.040279312864931284,0.13802841173568867,-0.3451014607589014,0.7300180953101807,0.8270798749309032
TTC7A,1833.080817026872,-0.24528705334019374,0.04887609578450522,-5.121377483078077,3.033117784464296e-07,2.176921535504149e-06
TTC7B,417.9605066160275,-0.25038108167465656,0.10031043984660432,-2.7178792923768533,0.006570180248119568,0.019371488791722506
